imgHeight,imgWidth,imageId,imageId,imgData,extension,XMin,XMax,YMin,YMax,LabelName,LabelId
683,1024,c1bed853c5ba1e55,c1bed853c5ba1e55,1,jpg,0.45875,0.53875,0.6848029999999999,0.7232649999999999,b'Vehicle registration plate',1
683,1024,c1bed853c5ba1e55,c1bed853c5ba1e55,1,jpg,0.0,0.105,0.54409,0.668856,b'Vehicle',2
683,1024,c1bed853c5ba1e55,c1bed853c5ba1e55,1,jpg,0.2575,0.735,0.37148200000000003,0.8424020000000001,b'Vehicle',2
1024,768,e77369322bd78e1d,e77369322bd78e1d,1,jpg,0.8975,0.999167,0.561875,0.584375,b'Vehicle registration plate',1
1024,768,e77369322bd78e1d,e77369322bd78e1d,1,jpg,0.0,0.018333000000000002,0.498125,0.609375,b'Vehicle',2
1024,768,e77369322bd78e1d,e77369322bd78e1d,1,jpg,0.19833299999999998,0.483333,0.41625,0.511875,b'Vehicle',2
1024,768,e77369322bd78e1d,e77369322bd78e1d,1,jpg,0.605833,0.708333,0.423125,0.530625,b'Vehicle',2
1024,768,e77369322bd78e1d,e77369322bd78e1d,1,jpg,0.775,0.999167,0.469375,0.68125,b'Vehicle',2
768,1024,0c0ac55f447972cd,0c0ac55f447972cd,1,jpg,0.0,0.999375,0.313333,0.796667,b'Vehicle registration plate',1
769,1024,ad16c2d11612ba59,ad16c2d11612ba59,1,jpg,0.435625,0.46875,0.7775,0.790833,b'Vehicle registration plate',1
769,1024,ad16c2d11612ba59,ad16c2d11612ba59,1,jpg,0.77125,0.790625,0.713333,0.7225,b'Vehicle registration plate',1
769,1024,ad16c2d11612ba59,ad16c2d11612ba59,1,jpg,0.383125,0.620625,0.6975,0.900833,b'Vehicle',2
769,1024,ad16c2d11612ba59,ad16c2d11612ba59,1,jpg,0.564375,0.644375,0.7025,0.836667,b'Vehicle',2
769,1024,ad16c2d11612ba59,ad16c2d11612ba59,1,jpg,0.7425,0.844375,0.676667,0.776667,b'Vehicle',2
683,1024,af940fe2d034d559,af940fe2d034d559,1,jpg,0.045,0.37375,0.6848029999999999,0.888368,b'Vehicle',2
683,1024,af940fe2d034d559,af940fe2d034d559,1,jpg,0.334375,0.37375,0.8086300000000001,0.8236399999999999,b'Vehicle registration plate',1
683,1024,43e347c30923236b,43e347c30923236b,1,jpg,0.79625,0.80625,0.40525300000000003,0.420263,b'Vehicle registration plate',1
683,1024,43e347c30923236b,43e347c30923236b,1,jpg,0.96375,0.984375,0.368668,0.38555300000000003,b'Vehicle registration plate',1
1024,683,ce83bff1b37a1a14,ce83bff1b37a1a14,1,jpg,0.255858,0.378632,0.473125,0.549375,b'Vehicle',2
1024,683,ce83bff1b37a1a14,ce83bff1b37a1a14,1,jpg,0.319588,0.34208099999999997,0.5175,0.524375,b'Vehicle registration plate',1
1024,683,ce83bff1b37a1a14,ce83bff1b37a1a14,1,jpg,0.331771,0.357076,0.394375,0.413125,b'Vehicle',2
1024,683,ce83bff1b37a1a14,ce83bff1b37a1a14,1,jpg,0.357076,0.388004,0.40625,0.441875,b'Vehicle',2
1024,683,ce83bff1b37a1a14,ce83bff1b37a1a14,1,jpg,0.441425,0.48547299999999993,0.428125,0.4675,b'Vehicle',2
768,1024,e7d0bf8ef0c975b5,e7d0bf8ef0c975b5,1,jpg,0.27625,0.88625,0.143333,0.8575,b'Vehicle',2
768,1024,e7d0bf8ef0c975b5,e7d0bf8ef0c975b5,1,jpg,0.41,0.476875,0.7625,0.788333,b'Vehicle registration plate',1
768,1024,e7d0bf8ef0c975b5,e7d0bf8ef0c975b5,1,jpg,0.0,0.095625,0.549167,0.775,b'Vehicle',2
768,1024,e7d0bf8ef0c975b5,e7d0bf8ef0c975b5,1,jpg,0.07625,0.126875,0.595833,0.711667,b'Vehicle',2
768,1024,e7d0bf8ef0c975b5,e7d0bf8ef0c975b5,1,jpg,0.115,0.26125,0.556667,0.673333,b'Vehicle',2
768,1024,e7d0bf8ef0c975b5,e7d0bf8ef0c975b5,1,jpg,0.976875,0.999375,0.574167,0.656667,b'Vehicle',2
681,1024,72007d1aa65f4c1c,72007d1aa65f4c1c,1,jpg,0.8525,0.98375,0.87218,0.922932,b'Vehicle registration plate',1
681,1024,72007d1aa65f4c1c,72007d1aa65f4c1c,1,jpg,0.75875,0.99875,0.6221800000000001,0.9981200000000001,b'Vehicle',2
768,1024,00777823afff31f7,00777823afff31f7,1,jpg,0.917708,0.998958,0.781944,0.8236110000000001,b'Vehicle registration plate',1
