imgHeight,imgWidth,imageId,imageId,imgData,extension,XMin,XMax,YMin,YMax,LabelName,LabelId
768,1024,570afa63edd9d025,570afa63edd9d025,1,jpg,0.266,0.288,0.837333,0.866667,b'Vehicle registration plate',1
768,1024,570afa63edd9d025,570afa63edd9d025,1,jpg,0.0,0.568,0.682667,0.925333,b'Vehicle',2
732,1024,95a595042c230f2b,95a595042c230f2b,1,jpg,0.37397800000000003,0.604905,0.76,0.886667,b'Vehicle registration plate',1
732,1024,95a595042c230f2b,95a595042c230f2b,1,jpg,0.088556,0.91485,0.075238,0.9752379999999999,b'Vehicle',2
732,1024,95a595042c230f2b,95a595042c230f2b,1,jpg,0.029973000000000003,0.064714,0.008570999999999999,0.025713999999999997,b'Vehicle',2
732,1024,95a595042c230f2b,95a595042c230f2b,1,jpg,0.16076300000000002,0.27248,0.09238099999999999,0.212381,b'Vehicle',2
732,1024,95a595042c230f2b,95a595042c230f2b,1,jpg,0.24455,0.303815,0.094286,0.148571,b'Vehicle',2
732,1024,95a595042c230f2b,95a595042c230f2b,1,jpg,0.311308,0.378065,0.104762,0.13333299999999998,b'Vehicle',2
768,1024,ec83c868ed8d612f,ec83c868ed8d612f,1,jpg,0.73875,0.7625,0.880833,0.8975,b'Vehicle registration plate',1
768,1024,ec83c868ed8d612f,ec83c868ed8d612f,1,jpg,0.0,0.12,0.785833,0.863333,b'Vehicle',2
768,1024,ec83c868ed8d612f,ec83c868ed8d612f,1,jpg,0.146875,0.2525,0.798333,0.871667,b'Vehicle',2
768,1024,ec83c868ed8d612f,ec83c868ed8d612f,1,jpg,0.230625,0.32125,0.785833,0.844167,b'Vehicle',2
768,1024,ec83c868ed8d612f,ec83c868ed8d612f,1,jpg,0.694375,0.8725,0.758333,0.923333,b'Vehicle',2
857,1024,f4f4f80195ab2576,f4f4f80195ab2576,1,jpg,0.365625,0.646875,0.444694,0.754111,b'Vehicle registration plate',1
857,1024,f4f4f80195ab2576,f4f4f80195ab2576,1,jpg,0.0,0.99,0.041106000000000004,0.9917790000000001,b'Vehicle',2
672,1024,72ef904e1a18ddf4,72ef904e1a18ddf4,1,jpg,0.829268,0.9111950000000001,0.642517,0.7092470000000001,b'Vehicle registration plate',1
