imgHeight,imgWidth,imageId,imageId,imgData,extension,XMin,XMax,YMin,YMax,LabelName,LabelId
768,1024,001679a19bb6fd3f,001679a19bb6fd3f,1,jpg,0.00625,0.04125,0.53,0.555,b'Vehicle registration plate',1
768,1024,001679a19bb6fd3f,001679a19bb6fd3f,1,jpg,0.0,0.155625,0.410833,0.658333,b'Vehicle',2
768,1024,001679a19bb6fd3f,001679a19bb6fd3f,1,jpg,0.08875,0.196875,0.403333,0.6225,b'Vehicle',2
768,1024,001679a19bb6fd3f,001679a19bb6fd3f,1,jpg,0.391875,0.434375,0.456667,0.5175,b'Vehicle',2
768,1024,80a7f62f538f7fc9,80a7f62f538f7fc9,1,jpg,0.07125,0.918125,0.145833,0.888333,b'Vehicle registration plate',1
683,1024,45390fefa98a3555,45390fefa98a3555,1,jpg,0.10125,0.881875,0.277674,0.8874299999999999,b'Vehicle',2
683,1024,45390fefa98a3555,45390fefa98a3555,1,jpg,0.12,0.219375,0.644465,0.746717,b'Vehicle registration plate',1
683,1024,45390fefa98a3555,45390fefa98a3555,1,jpg,0.88875,0.93375,0.399625,0.454034,b'Vehicle registration plate',1
683,1024,45390fefa98a3555,45390fefa98a3555,1,jpg,0.849375,0.999375,0.274859,0.598499,b'Vehicle',2
779,1024,3595c0ab7563c1a5,3595c0ab7563c1a5,1,jpg,0.16125,0.363125,0.444079,0.584704,b'Vehicle registration plate',1
779,1024,3595c0ab7563c1a5,3595c0ab7563c1a5,1,jpg,0.020625,0.975,0.117599,0.967928,b'Vehicle',2
779,1024,3595c0ab7563c1a5,3595c0ab7563c1a5,1,jpg,0.92875,0.973125,0.36759899999999995,0.41200699999999996,b'Vehicle',2
685,1024,5d17512ab9c09db4,5d17512ab9c09db4,1,jpg,0.000625,0.0425,0.814192,0.836601,b'Vehicle registration plate',1
685,1024,5d17512ab9c09db4,5d17512ab9c09db4,1,jpg,0.18125,0.224375,0.819795,0.832866,b'Vehicle registration plate',1
685,1024,5d17512ab9c09db4,5d17512ab9c09db4,1,jpg,0.638125,0.6725,0.76564,0.7843140000000001,b'Vehicle registration plate',1
685,1024,5d17512ab9c09db4,5d17512ab9c09db4,1,jpg,0.825625,0.86625,0.76564,0.781513,b'Vehicle registration plate',1
685,1024,5d17512ab9c09db4,5d17512ab9c09db4,1,jpg,0.0,0.1025,0.6984130000000001,0.9299719999999999,b'Vehicle',2
685,1024,5d17512ab9c09db4,5d17512ab9c09db4,1,jpg,0.125625,0.27125,0.729225,0.920635,b'Vehicle',2
685,1024,5d17512ab9c09db4,5d17512ab9c09db4,1,jpg,0.595625,0.746875,0.690943,0.868347,b'Vehicle',2
685,1024,5d17512ab9c09db4,5d17512ab9c09db4,1,jpg,0.77875,0.92375,0.687208,0.868347,b'Vehicle',2
719,1024,9d35a4333e127a4e,9d35a4333e127a4e,1,jpg,0.51,0.6475,0.715302,0.758007,b'Vehicle registration plate',1
719,1024,9d35a4333e127a4e,9d35a4333e127a4e,1,jpg,0.96625,0.99875,0.608541,0.63879,b'Vehicle registration plate',1
719,1024,9d35a4333e127a4e,9d35a4333e127a4e,1,jpg,0.22875,0.24875,0.432384,0.46975100000000003,b'Vehicle',2
719,1024,9d35a4333e127a4e,9d35a4333e127a4e,1,jpg,0.23125,0.44,0.414591,0.651246,b'Vehicle',2
719,1024,9d35a4333e127a4e,9d35a4333e127a4e,1,jpg,0.46,0.845,0.364769,0.766904,b'Vehicle',2
719,1024,9d35a4333e127a4e,9d35a4333e127a4e,1,jpg,0.8425,0.99875,0.414591,0.729537,b'Vehicle',2
683,1024,1be9c1e1695d2252,1be9c1e1695d2252,1,jpg,0.79125,0.810625,0.531895,0.546904,b'Vehicle registration plate',1
683,1024,1be9c1e1695d2252,1be9c1e1695d2252,1,jpg,0.3225,0.4775,0.420263,0.639775,b'Vehicle',2
683,1024,1be9c1e1695d2252,1be9c1e1695d2252,1,jpg,0.520625,0.686875,0.45497200000000004,0.634146,b'Vehicle',2
683,1024,1be9c1e1695d2252,1be9c1e1695d2252,1,jpg,0.680625,0.84875,0.453096,0.6191369999999999,b'Vehicle',2
683,1024,1be9c1e1695d2252,1be9c1e1695d2252,1,jpg,0.8225,0.999375,0.41557200000000005,0.620075,b'Vehicle',2
768,1024,6313f52f59f1c2eb,6313f52f59f1c2eb,1,jpg,0.567187,0.9859370000000001,0.014583,0.408333,b'Vehicle registration plate',1
661,1024,ae6ce75e7797e758,ae6ce75e7797e758,1,jpg,0.210625,0.83,0.26524699999999996,0.8799610000000001,b'Vehicle',2
661,1024,ae6ce75e7797e758,ae6ce75e7797e758,1,jpg,0.62,0.71625,0.727009,0.799613,b'Vehicle registration plate',1
661,1024,ae6ce75e7797e758,ae6ce75e7797e758,1,jpg,0.02625,0.06625,0.160697,0.196515,b'Vehicle',2
661,1024,ae6ce75e7797e758,ae6ce75e7797e758,1,jpg,0.07125,0.095625,0.15876099999999999,0.184898,b'Vehicle',2
661,1024,ae6ce75e7797e758,ae6ce75e7797e758,1,jpg,0.07125,0.205625,0.170378,0.383349,b'Vehicle',2
661,1024,ae6ce75e7797e758,ae6ce75e7797e758,1,jpg,0.094375,0.38375,0.168441,0.535334,b'Vehicle',2
661,1024,ae6ce75e7797e758,ae6ce75e7797e758,1,jpg,0.240625,0.2825,0.151016,0.17618599999999998,b'Vehicle',2
661,1024,ae6ce75e7797e758,ae6ce75e7797e758,1,jpg,0.286875,0.338125,0.15876099999999999,0.21006799999999998,b'Vehicle',2
661,1024,ae6ce75e7797e758,ae6ce75e7797e758,1,jpg,0.3625,0.445625,0.160697,0.24395,b'Vehicle',2
661,1024,ae6ce75e7797e758,ae6ce75e7797e758,1,jpg,0.62125,0.806875,0.152953,0.303969,b'Vehicle',2
661,1024,ae6ce75e7797e758,ae6ce75e7797e758,1,jpg,0.7875,0.999375,0.111326,0.359148,b'Vehicle',2
768,1024,d36d47f8dbf7096c,d36d47f8dbf7096c,1,jpg,0.1925,0.23,0.751667,0.780833,b'Vehicle registration plate',1
768,1024,d36d47f8dbf7096c,d36d47f8dbf7096c,1,jpg,0.0,0.046875,0.746667,0.905,b'Vehicle',2
768,1024,d36d47f8dbf7096c,d36d47f8dbf7096c,1,jpg,0.0,0.090625,0.5875,0.679167,b'Vehicle',2
768,1024,d36d47f8dbf7096c,d36d47f8dbf7096c,1,jpg,0.1025,0.2925,0.646667,0.834167,b'Vehicle',2
768,1024,d36d47f8dbf7096c,d36d47f8dbf7096c,1,jpg,0.525,0.633125,0.6225,0.715,b'Vehicle',2
768,1024,d36d47f8dbf7096c,d36d47f8dbf7096c,1,jpg,0.56375,0.65375,0.5825,0.639167,b'Vehicle',2
768,1024,d36d47f8dbf7096c,d36d47f8dbf7096c,1,jpg,0.57625,0.645,0.505,0.570833,b'Vehicle',2
768,1024,d36d47f8dbf7096c,d36d47f8dbf7096c,1,jpg,0.6775,0.749375,0.49833299999999997,0.569167,b'Vehicle',2
768,1024,d36d47f8dbf7096c,d36d47f8dbf7096c,1,jpg,0.740625,0.828125,0.456667,0.535833,b'Vehicle',2
768,1024,d36d47f8dbf7096c,d36d47f8dbf7096c,1,jpg,0.80625,0.858125,0.525833,0.570833,b'Vehicle',2
543,1024,0116dcb302273101,0116dcb302273101,1,jpg,0.1625,0.314375,0.510613,0.5955189999999999,b'Vehicle registration plate',1
543,1024,0116dcb302273101,0116dcb302273101,1,jpg,0.823125,0.916875,0.22877399999999998,0.270047,b'Vehicle registration plate',1
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.4425,0.675625,0.669794,0.9287049999999999,b'Vehicle',2
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.01375,0.035625,0.655722,0.6754220000000001,b'Vehicle registration plate',1
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.128125,0.155,0.638837,0.6519699999999999,b'Vehicle registration plate',1
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.27125,0.291875,0.650094,0.663227,b'Vehicle registration plate',1
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.36,0.374375,0.576923,0.58818,b'Vehicle registration plate',1
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.478125,0.53375,0.803002,0.825516,b'Vehicle registration plate',1
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.66125,0.673125,0.6575979999999999,0.677298,b'Vehicle registration plate',1
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.793125,0.825,0.745779,0.767355,b'Vehicle registration plate',1
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.853125,0.87625,0.7176359999999999,0.7485930000000001,b'Vehicle registration plate',1
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.0,0.065,0.5966229999999999,0.6904319999999999,b'Vehicle',2
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.10125,0.180625,0.584428,0.6904319999999999,b'Vehicle',2
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.16875,0.30875,0.521576,0.6904319999999999,b'Vehicle',2
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.184375,0.229375,0.560037,0.621013,b'Vehicle',2
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.189375,0.2575,0.573171,0.653846,b'Vehicle',2
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.22,0.27375,0.578799,0.665103,b'Vehicle',2
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.235625,0.315,0.606004,0.688555,b'Vehicle',2
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.344375,0.391875,0.553471,0.6135079999999999,b'Vehicle',2
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.399375,0.999375,0.567542,0.788931,b'Vehicle',2
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.485625,0.591875,0.575047,0.653846,b'Vehicle',2
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.546875,0.635625,0.598499,0.67167,b'Vehicle',2
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.6175,0.68375,0.604128,0.6810510000000001,b'Vehicle',2
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.658125,0.789375,0.6135079999999999,0.721388,b'Vehicle',2
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.708125,0.854375,0.633208,0.787054,b'Vehicle',2
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.811875,0.910625,0.604128,0.6791739999999999,b'Vehicle',2
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.850625,0.9725,0.6463409999999999,0.765478,b'Vehicle',2
683,1024,7892f62c41dd60a8,7892f62c41dd60a8,1,jpg,0.925,0.999375,0.635084,0.7842399999999999,b'Vehicle',2
768,1024,a0c37683dc941b3c,a0c37683dc941b3c,1,jpg,0.34,0.355,0.515833,0.54,b'Vehicle registration plate',1
768,1024,a0c37683dc941b3c,a0c37683dc941b3c,1,jpg,0.570625,0.594375,0.511667,0.53,b'Vehicle registration plate',1
768,1024,a0c37683dc941b3c,a0c37683dc941b3c,1,jpg,0.309375,0.424375,0.446667,0.535833,b'Vehicle',2
768,1024,a0c37683dc941b3c,a0c37683dc941b3c,1,jpg,0.43625,0.999375,0.755,0.999167,b'Vehicle',2
768,1024,a0c37683dc941b3c,a0c37683dc941b3c,1,jpg,0.486875,0.50625,0.476667,0.4975,b'Vehicle',2
768,1024,a0c37683dc941b3c,a0c37683dc941b3c,1,jpg,0.506875,0.649375,0.438333,0.5875,b'Vehicle',2
768,1024,a0c37683dc941b3c,a0c37683dc941b3c,1,jpg,0.7975,0.881875,0.470833,0.5125,b'Vehicle',2
768,1024,a0c37683dc941b3c,a0c37683dc941b3c,1,jpg,0.890625,0.97875,0.470833,0.519167,b'Vehicle',2
681,1024,83b1fbd55f324587,83b1fbd55f324587,1,jpg,0.353333,0.443333,0.598997,0.634085,b'Vehicle registration plate',1
768,768,86a5d0a9800284de,86a5d0a9800284de,1,jpg,0.46875,0.8453120000000001,0.139062,0.34375,b'Vehicle registration plate',1
