imgHeight,imgWidth,imageId,imageId,imgData,extension,XMin,XMax,YMin,YMax,LabelName,LabelId
768,1024,dcf79b29ab42f84a,dcf79b29ab42f84a,1,jpg,0.820625,0.924375,0.7625,0.8775,b'Vehicle',2
768,1024,dcf79b29ab42f84a,dcf79b29ab42f84a,1,jpg,0.85875,0.891875,0.81,0.825833,b'Vehicle registration plate',1
768,1024,dcf79b29ab42f84a,dcf79b29ab42f84a,1,jpg,0.651875,0.66875,0.525,0.540833,b'Vehicle',2
768,1024,dcf79b29ab42f84a,dcf79b29ab42f84a,1,jpg,0.6625,0.6775,0.5475,0.566667,b'Vehicle',2
768,1024,dcf79b29ab42f84a,dcf79b29ab42f84a,1,jpg,0.66375,0.680625,0.568333,0.585833,b'Vehicle',2
768,1024,dcf79b29ab42f84a,dcf79b29ab42f84a,1,jpg,0.680625,0.71625,0.485833,0.523333,b'Vehicle',2
768,1024,dcf79b29ab42f84a,dcf79b29ab42f84a,1,jpg,0.705,0.74,0.5341670000000001,0.554167,b'Vehicle',2
768,1024,dcf79b29ab42f84a,dcf79b29ab42f84a,1,jpg,0.719375,0.74,0.568333,0.594167,b'Vehicle',2
768,1024,dcf79b29ab42f84a,dcf79b29ab42f84a,1,jpg,0.730625,0.764375,0.72,0.771667,b'Vehicle',2
768,1024,dcf79b29ab42f84a,dcf79b29ab42f84a,1,jpg,0.75625,0.8275,0.716667,0.788333,b'Vehicle',2
768,1024,dcf79b29ab42f84a,dcf79b29ab42f84a,1,jpg,0.775625,0.78375,0.594167,0.621667,b'Vehicle',2
768,1024,dcf79b29ab42f84a,dcf79b29ab42f84a,1,jpg,0.78625,0.809375,0.595833,0.633333,b'Vehicle',2
768,1024,dcf79b29ab42f84a,dcf79b29ab42f84a,1,jpg,0.838125,0.895,0.7025,0.7475,b'Vehicle',2
768,1024,dcf79b29ab42f84a,dcf79b29ab42f84a,1,jpg,0.895,0.966875,0.7125,0.775,b'Vehicle',2
683,1024,bfaaf8683d32eafb,bfaaf8683d32eafb,1,jpg,0.365625,0.52875,0.674484,0.734522,b'Vehicle registration plate',1
683,1024,bfaaf8683d32eafb,bfaaf8683d32eafb,1,jpg,0.1625,0.7675,0.22326500000000002,0.901501,b'Vehicle',2
768,1024,73b689066698d3a2,73b689066698d3a2,1,jpg,0.859375,0.896875,0.873333,0.905,b'Vehicle registration plate',1
768,1024,73b689066698d3a2,73b689066698d3a2,1,jpg,0.825,0.999375,0.763333,0.999167,b'Vehicle',2
1024,768,b5cee67c8bcc6ad6,b5cee67c8bcc6ad6,1,jpg,0.057333,0.094667,0.651,0.676,b'Vehicle registration plate',1
701,1024,e97f668cc1e5b7d5,e97f668cc1e5b7d5,1,jpg,0.0,0.095625,0.225571,0.49406400000000006,b'Vehicle',2
701,1024,e97f668cc1e5b7d5,e97f668cc1e5b7d5,1,jpg,0.01125,0.05375,0.376256,0.40274,b'Vehicle registration plate',1
701,1024,e97f668cc1e5b7d5,e97f668cc1e5b7d5,1,jpg,0.213125,0.24,0.32968000000000003,0.361644,b'Vehicle registration plate',1
701,1024,e97f668cc1e5b7d5,e97f668cc1e5b7d5,1,jpg,0.15375,0.3575,0.194521,0.45388100000000003,b'Vehicle',2
768,1024,c23e46a969d227c1,c23e46a969d227c1,1,jpg,0.95375,0.973125,0.783333,0.800833,b'Vehicle registration plate',1
768,1024,c23e46a969d227c1,c23e46a969d227c1,1,jpg,0.614375,0.71375,0.789167,0.918333,b'Vehicle',2
768,1024,c23e46a969d227c1,c23e46a969d227c1,1,jpg,0.7075,0.915625,0.815,0.9375,b'Vehicle',2
768,1024,c23e46a969d227c1,c23e46a969d227c1,1,jpg,0.74625,0.94125,0.751667,0.9475,b'Vehicle',2
768,1024,c23e46a969d227c1,c23e46a969d227c1,1,jpg,0.8575,0.999375,0.725833,0.853333,b'Vehicle',2
768,1024,103ddd3064b59690,103ddd3064b59690,1,jpg,0.0,0.021484,0.490885,0.536458,b'Vehicle registration plate',1
768,1024,103ddd3064b59690,103ddd3064b59690,1,jpg,0.272461,0.48730500000000004,0.497396,0.673177,b'Vehicle registration plate',1
768,1024,fb4a8621b0e85319,fb4a8621b0e85319,1,jpg,0.321875,0.666875,0.504167,0.646667,b'Vehicle registration plate',1
768,1024,fb4a8621b0e85319,fb4a8621b0e85319,1,jpg,0.0,0.055625,0.29,0.3175,b'Vehicle registration plate',1
768,1024,fb4a8621b0e85319,fb4a8621b0e85319,1,jpg,0.0,0.963125,0.0,0.871667,b'Vehicle',2
680,1024,d06166d21d9ad3af,d06166d21d9ad3af,1,jpg,0.124375,0.15375,0.559737,0.574788,b'Vehicle registration plate',1
680,1024,d06166d21d9ad3af,d06166d21d9ad3af,1,jpg,0.26625,0.34125,0.632173,0.659454,b'Vehicle registration plate',1
680,1024,d06166d21d9ad3af,d06166d21d9ad3af,1,jpg,0.0875,0.608125,0.44402600000000003,0.798683,b'Vehicle',2
747,1024,89899f4fcd474d6f,89899f4fcd474d6f,1,jpg,0.246875,0.303125,0.8636360000000001,0.890223,b'Vehicle registration plate',1
747,1024,89899f4fcd474d6f,89899f4fcd474d6f,1,jpg,0.0,0.743125,0.654374,0.961407,b'Vehicle',2
711,1024,ffec79b146a23a3b,ffec79b146a23a3b,1,jpg,0.280625,0.38375,0.690991,0.75045,b'Vehicle registration plate',1
711,1024,ffec79b146a23a3b,ffec79b146a23a3b,1,jpg,0.95375,0.998125,0.10991,0.136036,b'Vehicle registration plate',1
